frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
317,11.071999999999999,196.817612,116.176102,False,False,465.021942,77.3114014,True,False,7,competicion
318,11.103999999999999,26.515152,249.242432,False,False,466.004608,82.7425308,True,False,7,competicion
319,11.135,195.766663,139.916672,False,False,466.539429,91.5216293,True,False,7,competicion
320,11.167999999999999,197.616165,136.765152,False,False,467.098969,100.914063,False,False,7,competicion
321,11.199999999999999,198.207916,129.917496,False,False,467.513031,112.101563,False,False,7,competicion
322,11.231999999999999,197.315323,118.657661,False,False,467.816101,124.741379,False,False,7,competicion
323,11.279999999999999,195.15094,106.15094,False,True,468.166656,137.587494,False,False,8,competicion
324,11.311999999999999,193.938461,91.615387,True,False,467.737061,149.190475,False,False,8,competicion
325,11.343999999999999,189.971436,82.4952393,True,False,467.129242,157.047623,False,False,8,competicion
326,11.375999999999999,190.928574,78.5952377,True,False,466.981598,162.471268,False,False,8,competicion
327,11.407,191.516479,71.2857132,True,False,468.072021,163.779831,False,False,8,competicion
328,11.44,193.634613,69.227562,True,False,469.107056,157.545013,False,False,8,competicion
329,11.472,196.211807,68.4305573,True,False,469.688171,144.415054,False,False,8,competicion
330,11.504,197.354614,69.6737595,True,False,469.776855,127.909088,False,False,8,competicion
331,11.537000000000001,197.948456,71.7731934,True,False,469.286957,112.77681,False,True,9,competicion
332,11.568,198.321732,76.4695663,True,False,469.297302,99.1644135,True,False,9,competicion
333,11.599,198.416672,82.1140366,True,False,470.276825,90.4463272,True,False,9,competicion
334,11.632,198.742218,90.1111145,True,False,472.227386,85.6026459,True,False,9,competicion
335,11.68,199.209152,101.395424,False,False,472.734131,82.1726227,True,False,9,competicion
336,11.712,200.207947,112.691132,False,False,472.468201,81.1965332,True,False,9,competicion
337,11.744,200.75,124.489899,False,False,472.819855,82.3080826,True,False,9,competicion
338,11.776,200.862076,136.790802,False,False,472.384888,85.7147751,True,False,9,competicion
339,11.808,201.309357,148.081528,False,False,470.102325,91.2986832,True,False,9,competicion
340,11.84,201.403381,154.857483,False,False,466.927155,97.382515,True,False,9,competicion
341,11.872,202.246078,154.731537,False,False,463.424591,104.657356,False,False,9,competicion
342,11.904,202.210251,146.253845,False,False,460.618744,113.919388,False,False,9,competicion
343,11.936,201.342682,132.492218,False,False,458.67807,125.050232,False,False,9,competicion
344,11.967000000000001,198.58139,118.263565,False,False,456.491028,137.998001,False,False,9,competicion
345,12,198.645828,102.895836,False,False,454.363464,150.909576,False,False,9,competicion
346,12.032,NaN,NaN,False,False,450.88324,163.871399,False,False,9,competicion
347,12.079000000000001,NaN,NaN,False,True,448.674805,174.434143,False,False,10,competicion
348,12.111000000000001,195.536224,77.6666641,True,False,448.776703,180.658569,False,False,10,competicion
349,12.144,NaN,NaN,False,True,450.792877,179.525894,False,False,11,competicion
350,12.176,200.833328,74.2777786,True,False,455.05365,170.180084,False,False,11,competicion
351,12.208,203.074081,71.1407394,True,False,460.851166,155.104828,False,False,11,competicion
352,12.24,NaN,NaN,False,True,465.212128,139.186478,False,False,12,competicion
353,12.272,203.982452,81.0877228,True,False,465.09375,127.265625,False,False,12,competicion
354,12.304,204.963959,85.738739,True,False,466.071442,107.788361,False,True,13,competicion
355,12.336,205.34848,92.242424,True,False,464.972839,94.960495,True,False,13,competicion
356,12.369,205.518524,102.805557,False,False,463.225952,86.0760651,True,False,13,competicion
357,12.4,204.916672,114.88636,False,False,461.698425,80.6607132,True,False,13,competicion
358,12.432,204.989243,128.279572,False,False,459.779968,77.8583908,True,False,13,competicion
359,12.48,205.549026,140.15686,False,False,458.953583,78.0105515,True,False,13,competicion
360,12.512,205.440674,144.062149,False,False,457.919708,78.4066315,True,False,13,competicion
361,12.544,207.591995,145.202667,False,False,457.74826,81.7986145,True,False,13,competicion
362,12.576000000000001,208.318359,138.415726,False,False,457.741821,88.8323669,True,False,13,competicion
363,12.606999999999999,206.292786,127.324326,False,False,458.157898,97.7154007,True,False,13,competicion
364,12.638999999999999,203.515549,112.26667,False,False,457.618774,110.368324,False,False,13,competicion
365,12.672000000000001,202.205124,100.333336,False,True,456.374573,124.718216,False,False,14,competicion
366,12.704000000000001,197.777771,89.3232346,True,False,454.375427,141.60437,False,False,14,competicion
367,12.737,195.083328,86.6944427,True,False,453.427856,156.082916,False,False,14,competicion
368,12.768000000000001,196.898148,81.7962952,True,False,452.049835,167.915802,False,False,14,competicion
369,12.800000000000001,197.552628,77.8245621,True,False,451.957886,175.131866,False,False,14,competicion
370,12.831,198.58667,80.3466644,True,False,453.693329,177.849518,False,False,14,competicion
371,12.879,NaN,NaN,False,True,456.590088,175.222977,False,False,15,competicion
372,12.912000000000001,200.063492,82.8571396,True,False,460.801331,164.518768,False,False,15,competicion
373,12.944000000000001,200.924728,85.8279572,True,False,461.954193,149.715012,False,False,15,competicion
374,12.976000000000001,202.520325,91.9187012,True,False,462.509949,130.061813,False,False,15,competicion
375,13.007,203.230392,99.4460754,True,False,459.679688,113.585938,False,True,16,competicion
376,13.039999999999999,205.438202,109.262169,False,False,457.610168,98.4915237,True,False,16,competicion
377,13.073,206.281128,122.200806,False,False,455.560486,88.5950623,True,False,16,competicion
378,13.105,207.217392,136.097824,False,False,453.992859,80.7642822,True,False,16,competicion
379,13.135999999999999,206.659729,151.479172,False,False,453.143707,77.6546936,True,False,16,competicion
380,13.167999999999999,207.12027,160.123718,False,False,452.730347,76.2303391,True,False,16,competicion
381,13.199999999999999,208.502563,161.79744,False,False,452.115082,75.0138855,True,False,16,competicion
382,13.231999999999999,208.0457,154.838715,False,False,451.721924,76.3350601,True,False,16,competicion
383,13.279999999999999,206.903503,141.701752,False,False,452.109161,78.5906448,True,False,16,competicion
384,13.311999999999999,203.397842,127.827957,False,False,452.689728,83.3899384,True,False,16,competicion
385,13.343999999999999,200.636368,112.909088,False,True,452.813721,90.9779434,True,False,17,competicion
386,13.375999999999999,198.1875,98.9166641,True,False,452.538086,99.7428589,True,False,17,competicion
387,13.407999999999999,195.525635,90.2307663,True,False,452.063232,109.793106,False,False,17,competicion
388,13.44,194.344086,83.4731216,True,False,451.853058,120.666664,False,False,17,competicion
389,13.473000000000001,196.125,80.8083344,True,False,450.928436,132.676895,False,False,17,competicion
390,13.504,NaN,NaN,False,True,450.205414,142.251938,False,False,18,competicion
391,13.535,200.746033,79.5158768,True,False,449.022522,148.281525,False,False,18,competicion
392,13.568,202.422226,79.2148132,True,False,447.371552,151.246292,False,False,18,competicion
393,13.6,202.726028,82.4337921,True,False,447.175049,147.302155,False,False,18,competicion
394,13.631,202.881943,86.6909714,True,False,445.610626,135.882004,False,False,18,competicion
395,13.68,203.816818,93.2552567,True,False,448.671906,127.776901,False,False,18,competicion
396,13.711,204.453903,103.205673,False,False,449.237732,114.198532,False,False,18,competicion
397,13.744,205.021683,114.11924,False,False,451.627991,101.803574,False,True,19,competicion
398,13.775,205.236465,127.467239,False,False,452.917267,91.6312027,True,False,19,competicion
399,13.807,205.429382,141.449158,False,False,453.012207,84.4410553,True,False,19,competicion
400,13.84,205.769653,154.425476,False,False,453.158295,79.85289,True,False,19,competicion
401,13.872,206.214813,163.061722,False,False,452.632446,75.7783813,True,False,19,competicion
402,13.904,206.714279,165.057144,False,False,452.237122,74.4278336,True,False,19,competicion
403,13.936,207.007935,158.542328,False,False,452.261658,73.9116669,True,False,19,competicion
404,13.968,206.427002,146.429749,False,False,452.178223,74.3630371,True,False,19,competicion
405,14,205.313339,130.683334,False,False,452.205444,77.3689728,True,False,19,competicion
406,14.032999999999999,203.989899,115.63131,False,False,452.438202,80.0861435,True,False,19,competicion
407,14.081,201.800003,102.300003,False,True,454.231476,95.9814835,True,False,20,competicion
408,14.112,199.888885,88.5555573,True,False,454.730774,102.339745,False,False,20,competicion
409,14.144,NaN,NaN,False,True,455.376556,115.987656,False,False,21,competicion
410,14.177,200.916672,73.7666702,True,False,456.802094,133.265625,False,False,21,competicion
411,14.208,201.90834,70.9083328,True,False,457.410461,157.315918,False,False,21,competicion
412,14.24,202.203384,71.2711868,True,False,458.053772,171.477417,False,False,21,competicion
413,14.272,204.147293,70.5697708,True,False,458.870117,181.653687,False,False,21,competicion
414,14.305,204.212555,72.1304321,True,False,459.730865,184.380249,False,False,21,competicion
415,14.336,204.436783,72.8160934,True,False,460.66153,182.451279,False,False,21,competicion
416,14.368,204.487808,79.8617859,True,False,460.795593,173.99057,False,False,21,competicion
417,14.4,204.384613,87.5384598,True,False,460.315033,159.853485,False,False,21,competicion
418,14.432,203.89743,98.6666641,True,False,460.137573,141.835983,False,False,21,competicion
419,14.48,203,109,False,False,458.905975,126.145302,False,False,21,competicion
420,14.510999999999999,204.125,119.625,False,False,457.127777,103.355553,False,True,22,competicion
421,14.544,204.405792,127.68116,False,False,454.94873,94.2792053,True,False,22,competicion
422,14.576000000000001,203.666672,130.844452,False,False,453.557007,81.7280731,True,False,22,competicion
423,14.606999999999999,202.261902,127.369049,False,False,453.186005,76.6887665,True,False,22,competicion
424,14.638999999999999,199.944443,118.611115,False,False,453.507172,72.8799286,True,False,22,competicion
425,14.672000000000001,198.577774,108.199997,False,True,453.514374,70.1150589,True,False,23,competicion
426,14.704000000000001,196.946243,97.0537643,True,False,452.433167,68.7237091,True,False,23,competicion
427,14.737,197.333328,88.7666702,True,False,452.373199,69.0615921,True,False,23,competicion
428,14.768000000000001,199.15152,83.2929306,True,False,453.195648,71.2518082,True,False,23,competicion
429,14.800000000000001,201.736115,78.7222214,True,False,453.963165,75.228363,True,False,23,competicion
430,14.831,203.4375,75.8125,True,False,455.015259,84.0127258,True,False,23,competicion
431,14.881,205.373978,72.9756088,True,False,457.469391,106.095238,False,False,23,competicion
432,14.912000000000001,205.740738,75.3333359,True,False,458.930817,110.446541,False,False,23,competicion
433,14.944000000000001,206.511108,76.7333298,True,False,460.666656,131.460312,False,False,23,competicion
434,14.976000000000001,205.100006,77.8666687,True,False,462.587952,153.65741,False,False,23,competicion
435,15.007999999999999,205.318176,78.8712158,True,False,464.338989,174.581924,False,False,23,competicion
436,15.039999999999999,205.062012,82.0155029,True,False,465.648529,194.616776,False,False,23,competicion
437,15.071,205.840576,86.0652161,True,False,466.29837,207.013992,False,False,23,competicion
438,15.103999999999999,206.600937,91.9342728,True,False,466.951294,212.756409,False,False,23,competicion
439,15.135,207.357147,102.321426,False,False,465.489044,207.440384,False,False,23,competicion
440,15.167999999999999,209.806198,112.224808,False,False,463.65094,194.85849,False,False,23,competicion
441,15.199999999999999,211.717941,123.948715,False,False,460.828949,178.065796,False,False,23,competicion
442,15.233000000000001,NaN,NaN,False,False,458.590485,173.238098,False,False,23,competicion
443,15.279999999999999,214.59259,131.037033,False,False,461.459991,140.559998,False,False,23,competicion
444,15.313000000000001,214.673752,127.078011,False,False,461.391541,119.899467,False,False,23,competicion
445,15.343999999999999,212.395828,118.166664,False,False,459.361969,107.625,False,True,24,competicion
446,15.377000000000001,NaN,NaN,False,True,457.613892,92.9166641,True,False,25,competicion
447,15.409000000000001,205.797974,95.969696,True,False,455.366669,81.8312531,True,False,25,competicion
448,15.441000000000001,NaN,NaN,False,False,454.051575,75.125,True,False,25,competicion
